,> In The Pines,,,,,
,Cardboard Cowboy,,,,,
,> Nobody's Fault But Mine,,,,,
,Next Time You See Me,,,,,
1966/07/29,Grateful Dead,P.N.E. Garden Auditorium,,Vancouver,BC,
I:,Dancin' In The Streets,,,,,
,Cold Rain & Snow,,,,,
,I'm A King Bee,,,,,
,One Kind Favor,,,,,
,You Don't Have To Ask,,,,,
,Hey Little One,,,,,
,Beat It On Down The Line,,,,,
,Good Morning Little Schoolgirl,,,,,
,Minglewood Blues,,,,,
1966/07/30,Grateful Dead,P.N.E. Garden Auditorium,,Vancouver,BC,
I:,Standing On The Corner,,,,,
,I Know You Rider,,,,,
,Next Time You See Me,,,,,
,Sittin' On Top Of The World,,,,,
,You Don't Have To Ask,,,,,
,Big Boss Man,,,,,
,Stealin',,,,,
,Cardboard Cowboy,,,,,
,It's All Over Now Baby Blue,,,,,
,Cream Puff War,,,,,
II:,Viola Lee Blues,,,,,
,Beat It On Down The Line,,,,,
,Good Morning Little Schoolgirl,,,,,
1966/07/31,Grateful Dead,P.N.E. Garden Auditorium,,Vancouver,BC,
1966/08/03,Grateful Dead,English Bay Beach Bandstand,Stanley Park,Vancouver,BC,
1966/08/05,Grateful Dead,Pender Auditorium,,Vancouver,BC,
1966/08/07,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/08/12,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/08/13,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/08/19,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1966/08/20,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1966/08/26,Grateful Dead,IDES Hall,,Pescadero,CA,
1966/08/27,Grateful Dead,IDES Hall,,Pescadero,CA,
1966/08/28,Grateful Dead,IDES Hall,,Pescadero,CA,
1966/09/02,Grateful Dead,La Dolphine,,Hillsborough,CA,
1966/09/04,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/09/05,Grateful Dead,Rancho Olompali,,Novato,CA,
1966/09/11,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/09/16,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
I:,I Know You Rider,,,,,
,It Hurts Me Too,,,,,
,It's All Over Now Baby Blue,,,,,
,Good Morning Little Schoolgirl,,,,,
,Lindy,,,,,
,Dancin' In The Streets,,,,,
E:,In the Midnight Hour,,,,,
1966/09/17,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1966/09/23,Grateful Dead,Pioneer Ballroom,,Suisun City,CA,
1966/09/24,Grateful Dead,Pioneer Ballroom,,Suisun City,CA,
1966/10/01,Grateful Dead,San Francisco State University,,San Francisco,CA,(acid test; Whatever It Is festival)
1966/10/02,Grateful Dead,San Francisco State University,,San Francisco,CA,(acid test; Whatever It Is festival)
1966/10/06,Grateful Dead,Golden Gate Park,,San Francisco,CA,(Love Pageant Rally)
I:,Alice D Millionaire,,,,,
1966/10/07,Grateful Dead,Winterland Arena,,San Francisco,CA,
1966/10/08,Grateful Dead,Mt. Tamalpais Amphitheatre,,Marin County,CA,
1966/10/08,Grateful Dead,Winterland Arena,,San Francisco,CA,
1966/10/09,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/10/14,Grateful Dead,Tresidder Memorial Union,Stanford University,Palo Alto,CA,
1966/10/15,Grateful Dead,The Heliport,,Sausalito,CA,
1966/10/16,Grateful Dead,Golden Gate Park,,San Francisco,CA,
1966/10/21,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/10/22,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/10/23,Grateful Dead,Las Lomas High School,,Walnut Creek,CA,
1966/10/26,Grateful Dead,North Face Ski Shop,,Berkeley,CA,
1966/10/31,Grateful Dead,California Hall,,San Francisco,CA,"(the GD had originally signed on to play the Acid Test Graduation at Winterland, but pulled out along with Bill Graham)"
I:,Viola Lee Blues,,,,,
,Alice D Millionaire,,,,,
1966/11/04,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1966/11/05,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1966/11/09,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/11/12,Grateful Dead,The Old Cheese Factory,,San Francisco,CA,
1966/11/13,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1966/11/18,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/11/19,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
I:,Cold Rain & Snow,,,,,
,Hi Heeled Sneakers,,,,,
,Pain In My Heart,,,,,
,Beat It On Down The Line,,,,,
,Cream Puff War,,,,,
,The Same Thing,,,,,
,He Was A Friend of Mine,,,,,
,Dancin' In The Streets,,,,,
II:,Smokestack Lightning,,,,,
,> I'm A King Bee,,,,,
,In the Midnight Hour,,,,,
1966/11/20,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/11/27,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,(rescheduled from 11/23)
1966/11/28,Grateful Dead,The Matrix,,San Francisco,CA,
1966/11/29,Grateful Dead,The Matrix,,San Francisco,CA,(first Me & My Uncle)
I:,Cream Puff War?,,,,,
II:,Me & My Uncle,,,,,
,The Same Thing,,,,,
,Stealin',,,,,
,Big Boy Pete,,,,,
,One Kind Favor,,,,,
,Early Morning Rain,,,,,
,Cold Rain & Snow,,,,,
,Viola Lee Blues,,,,,
III:,Down So Long,,,,,
,Something On Your Mind,,,,,
,Lindy,,,,,
,Good Morning Little Schoolgirl,,,,,
,I Just Wanna Make Love To You,,,,,
1966/11/30,Grateful Dead,The Matrix,,San Francisco,CA,
1966/12/01,Grateful Dead,The Matrix,,San Francisco,CA,
I:,Minglewood Blues,,,,,
,Betty And Dupree,,,,,
,Next Time You See Me,,,,,
,I Know You Rider,,,,,
,Big Boss Man,,,,,
,One Kind Favor,,,,,
,Alice D Millionaire,,,,,
,Me & My Uncle,,,,,
,Cream Puff War,,,,,
,You Don't Love Me,,,,,
,Beat It On Down The Line,,,,,
,It Hurts Me Too,,,,,
,On The Road Again,,,,,
,Look On Yonder's Wall,,,,,
,It's My Own Fault,,,,,
,Down So Long,,,,,
,Cold Rain & Snow,,,,,
,Viola Lee Blues,,,,,
,Deep Elem Blues,,,,,
,Something On Your Mind,,,,,
,Big Boy Pete,,,,,
,Death Don't Have No Mercy,,,,,
,Lindy,,,,,
,Dancin' In The Streets,,,,,
,Me & My Uncle,,,,,
1966/12/02,Grateful Dead,Pauley Ballroom,University of California,Berkeley,CA,
1966/12/09,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/12/10,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/12/11,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/12/17,Grateful Dead,Ladera School Multipurpose Room,,Ladera,CA,(Ladera Community Association Christmas Dance)
1966/12/20,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/12/21,Grateful Dead,Continental Ballroom,,Santa Clara,CA,
1966/12/23,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1966/12/24,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1966/12/28,Grateful Dead,Governor's Hall,,Sacramento,CA,
1966/12/29,Grateful Dead,Santa Venetia Armory,,San Rafael,CA,
1966/12/30,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1966/12/31,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/01/01,Grateful Dead,Panhandle,Golden Gate Park,San Francisco,CA,
1967/01/06,Grateful Dead,Freeborn Hall,University of California,Davis,CA,
1967/01/13,Grateful Dead,Berkeley Community Theatre,,Berkeley,CA,
1967/01/13,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/01/14,Grateful Dead,Golden Gate Park,Polo Field,San Francisco,CA,(Human Be-In)
I:,Viola Lee Blues,,,,,
,Good Morning Little Schoolgirl,,,,,
1967/01/14,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/01/15,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/01/20,Grateful Dead,Civic Auditorium,,Santa Monica,CA,
1967/01/27,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1967/01/28,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1967/01/29,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1967/02/10,Grateful Dead,Santa Venetia Armory,,San Rafael,CA,
1967/02/12,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
I:,Cold Rain & Snow,,,,,
,Hi Heeled Sneakers,,,,,
1967/02/24,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/02/25,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/02/26,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/03/03,Grateful Dead,Winterland Arena,,San Francisco,CA,
1967/03/05,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1967/03/10,Grateful Dead,Whisky A Go-Go,,San Francisco,CA,
1967/03/11,Grateful Dead,Whisky A Go-Go,,San Francisco,CA,
1967/03/12,Grateful Dead,Whisky A Go-Go,,San Francisco,CA,
1967/03/14,Grateful Dead,Whisky A Go-Go,,San Francisco,CA,
1967/03/15,Grateful Dead,Whisky A Go-Go,,San Francisco,CA,
1967/03/17,Grateful Dead,Winterland Arena,,San Francisco,CA,
1967/03/18,Grateful Dead,Winterland Arena,,San Francisco,CA,(first Morning Dew)
I:,Me & My Uncle,,,,,
,Next Time You See Me,,,,,
,He Was A Friend of Mine,,,,,
,Smokestack Lightning,,,,,
,Morning Dew,,,,,
,It Hurts Me Too,,,,,
,Beat It On Down The Line,,,,,
,Dancin' In The Streets,,,,,
II:,The Golden Road,,,,,
,Cream Puff War,,,,,
,The Same Thing,,,,,
,Cold Rain & Snow,,,,,
,Viola Lee Blues,,,,,
,Death Don't Have No Mercy,,,,,
1967/03/19,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/03/20,Grateful Dead,Fugazi Hall,,San Francisco,CA,
1967/03/24,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1967/03/25,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1967/03/26,Grateful Dead,Avalon Ballroom,,San Francisco,CA,
1967/03/28,Grateful Dead,The Rock Garden,,San Francisco,CA,
1967/03/29,Grateful Dead,The Rock Garden,,San Francisco,CA,
1967/03/30,Grateful Dead,The Rock Garden,,San Francisco,CA,
1967/03/31,Grateful Dead,The Rock Garden,,San Francisco,CA,
1967/04/01,Grateful Dead,The Rock Garden,,San Francisco,CA,
1967/04/02,Grateful Dead,The Rock Garden,,San Francisco,CA,
1967/04/09,Grateful Dead,Panhandle,Golden Gate Park,San Francisco,CA,
1967/04/09,Grateful Dead,Longshoreman's Hall,,San Francisco,CA,
1967/04/12,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
I:,The Golden Road,,,,,
1967/04/14,Grateful Dead,Kaleidoscope,,Hollywood,CA,
1967/04/15,Grateful Dead,Kaleidoscope,,Hollywood,CA,
1967/04/16,Grateful Dead,Kaleidoscope,,Hollywood,CA,
1967/04/17,Grateful Dead,Banana Grove Ambassador Hotel,,Los Angeles,CA,
1967/04/26,Grateful Dead,KQED Studios,,San Francisco,CA,
1967/04/28,Grateful Dead,Stockton Ballroom,,Stockton,CA,
1967/04/29,Grateful Dead,Earl Warren Showgrounds,,Santa Barbara,CA,
I:,Viola Lee Blues,,,,,
1967/04/30,Grateful Dead,The Cheetah,,Santa Monica,CA,
1967/05/05,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/05/06,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,
1967/05/07,Grateful Dead,Fillmore Auditorium,,San Francisco,CA,(possible Sunday afternoon show)
1967/05/12,Grateful Dead,Marigold Ballroom,,Fresno,CA,
1967/05/18,Grateful Dead,Awalt High School,,Mountain View,CA,
I:,Louie,,,,,
,Louie,,,,,
1967/05/20,Grateful Dead,Continental Ballroom,,Santa Clara,CA,
1967/05/29,Grateful Dead,Napa County Fairgrounds,,Vallejo,CA,
1967/05/30,Grateful Dead,Winterland Arena,,San Francisco,CA,
1967/06/01,Grateful Dead,Tompkins Square Park,,New York,NY,
1967/06/01,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/02,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/03,Grateful Dead,University Gym,SUNY,Stony Brook,NY,
1967/06/04,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/05,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/06,Grateful Dead,Cafe au Go Go,,New York,NY,
I:,I'm A King Bee,,,,,
,It Hurts Me Too,,,,,
,The Same Thing,,,,,
,Big Boss Man,,,,,
,Alligator,,,,,
,In the Midnight Hour,,,,,
,Beat It On Down The Line,,,,,
,Me & My Uncle,,,,,
,Minglewood Blues,,,,,
,Don't Ease Me In,,,,,
,Cold Rain & Snow,,,,,
,Viola Lee Blues,,,,,
,It's All Over Now Baby Blue,,,,,
1967/06/07,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/08,Grateful Dead,Naumburg Bandshell,Central Park,New York,NY,
1967/06/08,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/09,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/10,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/11,Grateful Dead,Cafe au Go Go,,New York,NY,
1967/06/12,Grateful Dead,The Cheetah,,New York,NY,
1967/06/15,Grateful Dead,Straight Theater,,San Francisco,CA,"(private ""christening"" party for the venue; GD participation likely but not certain)"
1967/06/16,Grateful Dead,The Hullabaloo,,Los Angeles,CA,
1967/06/18,Grateful Dead,Monterey Fairgrounds,,Monterey,CA,"(Monterey International Pop Festival; Alligator> Caution are uncertain for this date, but would be the first live performance of Alligator; view the program)"
I:,Cold Rain & Snow,,,,,
,Viola Lee Blues,,,,,
,Alligator,,,,,
,> Caution (Do Not Stop on Tracks),,,,,
1967/06/20,Grateful Dead,Ambassador Theatre,,Washington,DC,(cancelled)
1967/06/21,Grateful Dead,Ambassador Theatre,,Washington,DC,(cancelled)
1967/06/21,Grateful Dead,Golden Gate Park,Polo Field,San Francisco,CA,
1967/06/22,Grateful Dead,Ambassador Theatre,,Washington,DC,(cancelled)
1967/06/23,Grateful Dead,Ambassador Theatre,,Washington,DC,(cancelled)
1967/06/24,Grateful Dead,Ambassador Theatre,,Washington,DC,(cancelled)
1967/06/28,Grateful Dead,Oakland Auditorium Arena,,Oakland,CA,
1967/07/02,Grateful Dead,El Camino Park,,Palo Alto,CA,
1967/07/13,Grateful Dead,P.N.E. Agrodome,,Vancouver,BC,
1967/07/14,Grateful Dead,Dante's Inferno,,Vancouver,BC,
1967/07/15,Grateful Dead,Dante's Inferno,,Vancouver,BC,
1967/07/16,Grateful Dead,Golden Gardens Beach,,Seattle,WA,
1967/07/16,Grateful Dead,Eagles Auditorium,,Seattle,WA,
1967/07/18,Grateful Dead,Masonic Temple,,Portland,OR,"(first Turn On Your Lovelight; setlist as reported by members of US Credenza, the opening act)"
I:,The Golden Road,,,,,
,Turn On Your Lovelight,,,,,
,Morning Dew,,,,,
,Good Morning Little Schoolgirl,,,,,
1967/07/21,Grateful Dead,Continental Ballroom,,Santa Clara,CA,
1967/07/22,Grateful Dead,Continental Ballroom,,Santa Clara,CA,
1967/07/23,Grateful Dead,Straight Theater,,San Francisco,CA,
I:,Jam (Neal Cassady rap),,,,,
1967/07/28,Grateful Dead,American Legion Hall,,South Lake Tahoe,CA,(rescheduled to 8/19/67?)
1967/07/29,Grateful Dead,American Legion Hall,,South Lake Tahoe,CA,(rescheduled to 8/19/67?)
1967/07/31,Grateful Dead,O'Keefe Center,,Toronto,ON,
I:,Good Morning Little Schoolgirl,,,,,
1967/08/01,Grateful Dead,O'Keefe Center,,Toronto,ON,
1967/08/02,Grateful Dead,O'Keefe Center,,Toronto,ON,
1967/08/03,Grateful Dead,O'Keefe Center,,Toronto,ON,
1967/08/04,Grateful Dead,O'Keefe Center,,Toronto,ON,(first New Potato Caboose)
I:,Lindy,,,,,
,New Potato Caboose,,,,,
,Viola Lee Blues,,,,,
1967/08/05,Grateful Dead,O'Keefe Center,,Toronto,ON,
I:,Turn On Your Lovelight,,,,,
,Alligator,,,,,
1967/08/06,Grateful Dead,Place Ville Marie,,Montreal,QC,
I:,Viola Lee Blues,,,,,
,Alligator,,,,,
,Dancin' In The Streets,,,,,
1967/08/06,Grateful Dead,Expo 67,,Montreal,QC,
1967/08/10,Grateful Dead,Chelsea Hotel Roof,,New York,NY,
1967/08/11,Grateful Dead,Grande Ballroom,,Detroit,MI,
1967/08/12,Grateful Dead,Grande Ballroom,,Detroit,MI,
1967/08/13,Grateful Dead,West Park,,Ann Arbor,MI,
1967/08/19,Grateful Dead,American Legion Hall,,South Lake Tahoe,CA,
1967/08/25,Grateful Dead,King's Beach Bowl,,Lake Tahoe,CA,
1967/08/26,Grateful Dead,King's Beach Bowl,,Lake Tahoe,CA,
1967/08/28,Grateful Dead,Golden Gate Park,Lindley Meadow,San Francisco,CA,(wake/party for Chocolate George)
1967/09/02,Grateful Dead,Stadium,Cabrillo College,Aptos,CA,(cancelled)
1967/09/03,Grateful Dead,Stadium,Cabrillo College,Aptos,CA,(cancelled)
1967/09/03,Grateful Dead,Rio Nido Ballroom,,Rio Nido,CA,
I:,Dancin' In The Streets,,,,,
,It Hurts Me Too,,,,,
,Cold Rain & Snow,,,,,
,Good Morning Little Schoolgirl,,,,,
,Viola Lee Blues,,,,,
,Big Boss Man,,,,,
,Alligator,,,,,
1967/09/04,Grateful Dead,Rio Nido Ballroom,,Rio Nido,CA,
I:,Morning Dew,,,,,
,Cold Rain & Snow,,,,,
,Viola Lee Blues,,,,,
,Alligator,,,,,
,> Caution (Do Not Stop On Tracks),,,,,
,> Feedback,,,,,
,New Potato Caboose,,,,,
1967/09/08,Grateful Dead,Eagles Auditorium,,Seattle,WA,
1967/09/09,Grateful Dead,Volunteer Park,,Seattle,WA,
1967/09/09,Grateful Dead,Eagles Auditorium,,Seattle,WA,
1967/09/15,Grateful Dead,Hollywood Bowl,,Hollywood,CA,
I:,Viola Lee Blues,,,,,
,Cold Rain & Snow,,,,,
,Beat It On Down The Line,,,,,
,Good Morning Little Schoolgirl,,,,,
,Morning Dew,,,,,
,Alligator,,,,,
,> Caution (Do Not Stop On Tracks),,,,,
1967/09/16,Grateful Dead,Elysian Park,,Los Angeles,CA,(free concert w/Jefferson Airplane)
1967/09/22,Grateful Dead,Family Dog,,Denver,CO,
1967/09/23,Grateful Dead,Family Dog,,Denver,CO,
1967/09/24,Grateful Dead,City Park,,Denver,CO,
1967/09/29,Grateful Dead,Straight Theater,,San Francisco,CA,"(the recording from ""5/5/67"" is believed to be this show; also some purported video here)"
I:,Dancin' In The Streets,,,,,
,The Golden Road,,,,,
,> New Potato Caboose,,,,,
,Alligator,,,,,
,He Was A Friend Of Mine,,,,,
1967/09/30,Grateful Dead,Straight Theater,,San Francisco,CA,(Mickey Hart's first show)
1967/10/01,Grateful Dead,Greek Theatre,,Berkeley,CA,"(710 Ashbury gets raided by the cops the next day; Pigpen and Weir were arrested, along with Rock Scully, Danny Rifkin, Bob Matthews, and several others)"
1967/10/14,Grateful Dead,Continental Ballroom,,Santa Clara,CA,
I:,Cold Rain & Snow,,,,,
,Good Morning Little Schoolgirl,,,,,
,Alligator,,,,,
,> Caution (Do Not Stop On Tracks),,,,,
1967/10/22,Grateful Dead,Winterland Arena,,San Francisco,CA,(first live performance of The Other One)
I:,Morning Dew,,,,,
,New Potato Caboose,,,,,
,Cold Rain & Snow,,,,,
,Turn On Your Lovelight,,,,,
,Beat It On Down The Line,,,,,
,Cryptical Envelopment,,,,,
,> The Other One,,,,,
,> Cryptical Envelopment,,,,,
1967/10/31,Grateful Dead,Winterland Arena,,San Francisco,CA,
I:,Alligator,,,,,
,> Caution (Do Not Stop On Tracks),,,,,
,Cryptical Envelopment,,,,,
,> The Other One,,,,,
,> Cryptical Envelopment,,,,,
1967/11/10,Grateful Dead,Shrine Auditorium,,Los Angeles,CA,"(released as Shrine Exposition Hall, Los Angeles, CA 11/10/1967; also released as part of 30 Trips Around The Sun)"
I:,Viola Lee Blues,,,,,
,It Hurts Me Too,,,,,
,Beat It On Down The Line,,,,,
,Morning Dew,,,,,
,Good Morning Little Schoolgirl,,,,,
,Cryptical Envelopment,,,,,
,> The Other One,,,,,
,> Cryptical Envelopment,,,,,
,New Potato Caboose,,,,,
,Alligator,,,,,
,> Caution (Do Not Stop On Tracks),,,,,
,> Feedback,,,,,
1967/11/11,Grateful Dead,Shrine Auditorium,,Los Angeles,CA,
I:,Turn On Your Lovelight,,,,,
,Beat It On Down The Line,,,,,
,Death Don't Have No Mercy,,,,,
,Good Morning Little Schoolgirl,,,,,
,Cryptical Envelopment,,,,,
,> The Other One,,,,,
,> Cryptical Envelopment,,,,,
,New Potato Caboose,,,,,
,Alligator,,,,,
,> Drums,,,,,
,> Alligator,,,,,
,> Caution (Do Not Stop On Tracks),,,,,
1967/11/12,Grateful Dead,Winterland Arena,,San Francisco,CA,
1967/11/14,Grateful Dead,American Studios,,San Francisco,CA,
I:,Born Cross-Eyed,,,,,
,Dark Star,,,,,
1967/12/08,Grateful Dead,Psychedelic Supermarket,,Boston,MA,
1967/12/09,Grateful Dead,Atwood Hall,Clark University,Worcester,MA,(afternoon show)
1967/12/09,Grateful Dead,Psychedelic Supermarket,,Boston,MA,
1967/12/22,Grateful Dead,Palm Gardens,,New York,NY,
1967/12/23,Grateful Dead,Palm Gardens,,New York,NY,
1967/12/24,Grateful Dead,Palm Gardens,,New York,NY,
1967/12/26,Grateful Dead,Village Theater,,New York,NY,
1967/12/27,Grateful Dead,Village Theater,,New York,NY,
1967/12/29,Grateful Dead,Psychedelic Supermarket,,Boston,MA,
1967/12/30,Grateful Dead,Psychedelic Supermarket,,Boston,MA,
1968/01/17,Grateful Dead,Carousel Ballroom,,San Francisco,CA,"(first Dark Star, China Cat Sunflower, The Eleven, Born Cross-Eyed)"
I:,Turn On Your Lovelight,,,,,
,Dark Star,,,,,
,> China Cat Sunflower,,,,,
,> The Eleven,,,,,
,> Feedback,,,,,
,New Potato Caboose,,,,,
,> Born Cross-Eyed,,,,,
,> Feedback,,,,,
II:,Beat It On Down The Line,,,,,
,Morning Dew,,,,,
,Cryptical Envelopment,,,,,
,> The Other One,,,,,
,> Cryptical Envelopment,,,,,
,> Good Morning Little Schoolgirl,,,,,
1968/01/20,Grateful Dead,Eureka Municipal Auditorium,,Eureka,CA,(portions released as Road Trips v. 2 no. 2)
I:,Jam,,,,,
,> Clementine,,,,,
,> New Potato Caboose,,,,,
,> Born Cross-Eyed,,,,,
,> Spanish Jam,,,,,
,> Caution Jam,,,,,
,> Dark Star,,,,,
1968/01/26,Grateful Dead,Eagles Auditorium,,Seattle,WA,(portions released as Road Trips v. 2 no. 2)
I:,Alligator,,,,,
,Cryptical Envelopment,,,,,
,> The Other One,,,,,
,> Cryptical Envelopment,,,,,
,> New Potato Caboose,,,,,
,> Born Cross-Eyed,,,,,
,> Spanish Jam,,,,,
,> Dark Star,,,,,
,> China Cat Sunflower,,,,,
,> The Eleven,,,,,
,> Caution (Do Not Stop On Tracks),,,,,
,> Feedback,,,,,
1968/01/27,Grateful Dead,Eagles Auditorium,,Seattle,WA,
